make,model,image_url,license,artist,source_page
Bugatti,Veyron 16.4,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Bugatti_Veyron_16.4_Coup%C3%A9_Sang_Noir_-_Flickr_-_FaceMePLS.jpg/960px-Bugatti_Veyron_16.4_Coup%C3%A9_Sang_Noir_-_Flickr_-_FaceMePLS.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/38891071@N00"">FaceMePLS</a> from The Hague, The Netherlands",https://commons.wikimedia.org/wiki/File:Bugatti_Veyron_16.4_Coup%C3%A9_Sang_Noir_-_Flickr_-_FaceMePLS.jpg
Nissan,Versa Note,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/2017_Nissan_Versa_Note_Red_Rental.jpg/960px-2017_Nissan_Versa_Note_Red_Rental.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/30552029@N00"">formulanone</a>",https://commons.wikimedia.org/wiki/File:2017_Nissan_Versa_Note_Red_Rental.jpg
Subaru,B9 Tribeca,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Subaru_Tribeca_B9_FL_3.6R_Obsidian_Black_Pearl_01.jpg/960px-Subaru_Tribeca_B9_FL_3.6R_Obsidian_Black_Pearl_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ethan_Llamas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ethan Llamas (page does not exist)"">Ethan Llamas</a>",https://commons.wikimedia.org/wiki/File:Subaru_Tribeca_B9_FL_3.6R_Obsidian_Black_Pearl_01.jpg
Buick,Verano,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Buick_Verano_II_2019_facelift_002.jpg/960px-Buick_Verano_II_2019_facelift_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jengtingchen"" title=""User:Jengtingchen"">Jengtingchen</a>",https://commons.wikimedia.org/wiki/File:Buick_Verano_II_2019_facelift_002.jpg
Hyundai,Veracruz,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/2012_Hyundai_Veracruz_GL_AWD_in_Boulder_Gray%2C_Front_Left%2C_08-22-2023.jpg/960px-2012_Hyundai_Veracruz_GL_AWD_in_Boulder_Gray%2C_Front_Left%2C_08-22-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Elise240SX"" title=""User:Elise240SX"">Elise240SX</a>","https://commons.wikimedia.org/wiki/File:2012_Hyundai_Veracruz_GL_AWD_in_Boulder_Gray,_Front_Left,_08-22-2023.jpg"
Volkswagen,Beetle Convertible,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/2017_Volkswagen_Beetle_Cabriolet_1X7A1638.jpg/960px-2017_Volkswagen_Beetle_Cabriolet_1X7A1638.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:2017_Volkswagen_Beetle_Cabriolet_1X7A1638.jpg
Subaru,Baja,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/2003_Subaru_Baja%2C_front_left%2C_09-07-2024.jpg/960px-2003_Subaru_Baja%2C_front_left%2C_09-07-2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2003_Subaru_Baja,_front_left,_09-07-2024.jpg"
Toyota,Venza,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Toyota_Venza_II_IMG001.jpg/960px-Toyota_Venza_II_IMG001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Zotyefan&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Zotyefan (page does not exist)"">Zotyefan</a>",https://commons.wikimedia.org/wiki/File:Toyota_Venza_II_IMG001.jpg
Volkswagen,Beetle,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/Volkswagen_New_Beetle_RSi_Classic-Days_2022_DSC_0037.jpg/960px-Volkswagen_New_Beetle_RSi_Classic-Days_2022_DSC_0037.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Volkswagen_New_Beetle_RSi_Classic-Days_2022_DSC_0037.jpg
Chevrolet,Beretta,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Chev_Beretta.jpg/960px-Chev_Beretta.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Bull-Doser,https://commons.wikimedia.org/wiki/File:Chev_Beretta.jpg
Pontiac,Bonneville,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/1978_Pontiac_Bonneville_Sedan%2C_rear_left_%282022_Back_to_the_50%27s_Weekend%29.jpg/960px-1978_Pontiac_Bonneville_Sedan%2C_rear_left_%282022_Back_to_the_50%27s_Weekend%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1978_Pontiac_Bonneville_Sedan,_rear_left_(2022_Back_to_the_50%27s_Weekend).jpg"
Chevrolet,Bolt EV,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/0_Chevrolet_Bolt_EV_1.jpg/960px-0_Chevrolet_Bolt_EV_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Benespit"" title=""User:Benespit"">Benespit</a>",https://commons.wikimedia.org/wiki/File:0_Chevrolet_Bolt_EV_1.jpg
Chevrolet,Black Diamond Avalanche,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/2013_Chevrolet_Avalanche_Black_Diamond_Edition.jpg/960px-2013_Chevrolet_Avalanche_Black_Diamond_Edition.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:2013_Chevrolet_Avalanche_Black_Diamond_Edition.jpg
Lincoln,Blackwood,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Lincoln_Blackwood_bed_open.jpg/960px-Lincoln_Blackwood_bed_open.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/52900873@N07"">Greg Gjerdingen</a> from Willmar, USA",https://commons.wikimedia.org/wiki/File:Lincoln_Blackwood_bed_open.jpg
Aston Martin,Vanquish,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/2001_Aston_Martin_DB7_V12_Vanquish_convertible_at_Hatfield_Heath_Festival_2017.jpg/960px-2001_Aston_Martin_DB7_V12_Vanquish_convertible_at_Hatfield_Heath_Festival_2017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Acabashi"" title=""User:Acabashi"">Acabashi</a>",https://commons.wikimedia.org/wiki/File:2001_Aston_Martin_DB7_V12_Vanquish_convertible_at_Hatfield_Heath_Festival_2017.jpg
Audi,V8,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/%2790_Audi_V8_Sedan.jpg/960px-%2790_Audi_V8_Sedan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:%2790_Audi_V8_Sedan.jpg
Volvo,V90,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/Volvo_V90_%28SPA%29_1X7A0384.jpg/960px-Volvo_V90_%28SPA%29_1X7A0384.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Volvo_V90_(SPA)_1X7A0384.jpg
Cadillac,Brougham,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Cadillac_Brougham_%28D_platform%29_IMG_5363.jpg/960px-Cadillac_Brougham_%28D_platform%29_IMG_5363.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Cadillac_Brougham_(D_platform)_IMG_5363.jpg
Bentley,Brooklands,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/2008_Bentley_Brooklands_Coupe_NY.jpg/960px-2008_Bentley_Brooklands_Coupe_NY.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:2008_Bentley_Brooklands_Coupe_NY.jpg
Aston Martin,V8 Vantage,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Aston_Martin_Vantage_V8_convertible_%2827801002280%29.jpg/960px-Aston_Martin_Vantage_V8_convertible_%2827801002280%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/66558050@N02"">Danny Galvez</a> from Pinoso, España",https://commons.wikimedia.org/wiki/File:Aston_Martin_Vantage_V8_convertible_(27801002280).jpg
Volvo,C70,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/2012_Volvo_C70_Convertible_%286879449785%29.jpg/960px-2012_Volvo_C70_Convertible_%286879449785%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/55252546@N06"">qJake</a>",https://commons.wikimedia.org/wiki/File:2012_Volvo_C70_Convertible_(6879449785).jpg
Spyker,C8,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/2009_Spyker_C8_Laviolette_Coupe_%2852890%29.jpg/960px-2009_Spyker_C8_Laviolette_Coupe_%2852890%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Calreyn88&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Calreyn88 (page does not exist)"">Calreyn88</a>",https://commons.wikimedia.org/wiki/File:2009_Spyker_C8_Laviolette_Coupe_(52890).jpg
Audi,Cabriolet,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Audi_A5_Cabriolet_F5_FL_IMG_7936.jpg/960px-Audi_A5_Cabriolet_F5_FL_IMG_7936.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Audi_A5_Cabriolet_F5_FL_IMG_7936.jpg
Volvo,C30,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Volvo_C30_facelift_rear.jpg/960px-Volvo_C30_facelift_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ljmdbw&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ljmdbw (page does not exist)"">Ljmdbw</a>",https://commons.wikimedia.org/wiki/File:Volvo_C30_facelift_rear.jpg
Mercedes-Benz,C36 AMG,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Mercedes-Benz_AMG_C36_%28W202%29_rear.jpg/960px-Mercedes-Benz_AMG_C36_%28W202%29_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Tokumeigakarinoaoshima"" title=""User:Tokumeigakarinoaoshima"">Tokumeigakarinoaoshima</a>",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_AMG_C36_(W202)_rear.jpg
Mercedes-Benz,C43 AMG,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Mercedes-AMG_C43_4MATIC%2C_GIMS_2018%2C_Le_Grand-Saconnex_%281X7A1093%29.jpg/960px-Mercedes-AMG_C43_4MATIC%2C_GIMS_2018%2C_Le_Grand-Saconnex_%281X7A1093%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MB-one"" title=""User:MB-one"">Matti Blume</a>","https://commons.wikimedia.org/wiki/File:Mercedes-AMG_C43_4MATIC,_GIMS_2018,_Le_Grand-Saconnex_(1X7A1093).jpg"
Ford,C-Max Hybrid,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/Ford_C-Max_Hybrid_SE_%28II%29_%E2%80%93_f_26072025.jpg/960px-Ford_C-Max_Hybrid_SE_%28II%29_%E2%80%93_f_26072025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0 de,"<b>© <a href=""//commons.wikimedia.org/wiki/User:M_93"" title=""User:M 93"">M 93</a></b>",https://commons.wikimedia.org/wiki/File:Ford_C-Max_Hybrid_SE_(II)_%E2%80%93_f_26072025.jpg
Kia,Cadenza,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Kia_Cadenza_V6_EX_2010.jpg/960px-Kia_Cadenza_V6_EX_2010.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37691369@N08"">order_242</a> from Chile",https://commons.wikimedia.org/wiki/File:Kia_Cadenza_V6_EX_2010.jpg
Ferrari,California T,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/Ferrari_California_T_Tour_Auto_2015.jpg/960px-Ferrari_California_T_Tour_Auto_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Handelsgeselschaft&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Handelsgeselschaft (page does not exist)"">Handelsgeselschaft</a>",https://commons.wikimedia.org/wiki/File:Ferrari_California_T_Tour_Auto_2015.jpg
Ferrari,California,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/Ferrari_California_Toulouse.jpg/960px-Ferrari_California_Toulouse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Handelsgeselschaft&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Handelsgeselschaft (page does not exist)"">Handelsgeselschaft</a>",https://commons.wikimedia.org/wiki/File:Ferrari_California_Toulouse.jpg
Volvo,V70,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/2008_Volvo_V70%2C_Avesta.jpg/960px-2008_Volvo_V70%2C_Avesta.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"Calle Eklund/<a href=""//commons.wikimedia.org/wiki/User:V-wolf"" title=""User:V-wolf"">V-wolf</a>","https://commons.wikimedia.org/wiki/File:2008_Volvo_V70,_Avesta.jpg"
Volvo,V50,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/2008_Volvo_V50_%28MY09%29_LE_station_wagon_%282009-09-17%29_01.jpg/960px-2008_Volvo_V50_%28MY09%29_LE_station_wagon_%282009-09-17%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:OSX"" title=""User:OSX"">OSX</a>",https://commons.wikimedia.org/wiki/File:2008_Volvo_V50_(MY09)_LE_station_wagon_(2009-09-17)_01.jpg
Volvo,V60 Cross Country,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Volvo_V60_Cross_Country_T5_AWD_SPA_Crystal_White.jpg/960px-Volvo_V60_Cross_Country_T5_AWD_SPA_Crystal_White.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Damian_B_Oh"" title=""User:Damian B Oh"">Damian B Oh</a>",https://commons.wikimedia.org/wiki/File:Volvo_V60_Cross_Country_T5_AWD_SPA_Crystal_White.jpg
Toyota,Camry Hybrid,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/2011-2014_Toyota_Camry_Hybrid_rear.jpg/960px-2011-2014_Toyota_Camry_Hybrid_rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:2011-2014_Toyota_Camry_Hybrid_rear.jpg
Volvo,V40,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/1998_Volvo_V40_2.0_station_wagon_%2822270337505%29.jpg/960px-1998_Volvo_V40_2.0_station_wagon_%2822270337505%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126433814@N04"">Jeremy</a> from Sydney, Australia",https://commons.wikimedia.org/wiki/File:1998_Volvo_V40_2.0_station_wagon_(22270337505).jpg
Aston Martin,V12 Vantage S,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Aston_Martin_V12_Vantage_S_Coup%C3%A9_%282017%29_%2852956581711%29.jpg/960px-Aston_Martin_V12_Vantage_S_Coup%C3%A9_%282017%29_%2852956581711%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/43494963@N03"">Charles</a> from Port Chester, New York",https://commons.wikimedia.org/wiki/File:Aston_Martin_V12_Vantage_S_Coup%C3%A9_(2017)_(52956581711).jpg
Aston Martin,V12 Vantage,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/MotorExpo_2014_MMB_09_Aston_Martin_V12_Vantage_Coup%C3%A9.jpg/960px-MotorExpo_2014_MMB_09_Aston_Martin_V12_Vantage_Coup%C3%A9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Mattbuck"" title=""User:Mattbuck""><i>mattbuck</i></a> <small>(<a href=""//commons.wikimedia.org/wiki/Category:Images_taken_by_mattbuck"" title=""Category:Images taken by mattbuck"">category</a>)</small>",https://commons.wikimedia.org/wiki/File:MotorExpo_2014_MMB_09_Aston_Martin_V12_Vantage_Coup%C3%A9.jpg
Chevrolet,Uplander,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/%2706-%2709_Chevrolet_Uplander_LT_LWB.JPG/960px-%2706-%2709_Chevrolet_Uplander_LT_LWB.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:%2706-%2709_Chevrolet_Uplander_LT_LWB.JPG
Aston Martin,V12 Vanquish,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Aston_Martin_Vanquish_S_%282006%29_%2852856996005%29.jpg/960px-Aston_Martin_Vanquish_S_%282006%29_%2852856996005%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/43494963@N03"">Charles</a> from Port Chester, New York",https://commons.wikimedia.org/wiki/File:Aston_Martin_Vanquish_S_(2006)_(52856996005).jpg
GMC,Typhoon,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/GMC-Typhoon.jpg/960px-GMC-Typhoon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:1994McLarenF1&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:1994McLarenF1 (page does not exist)"">1994McLarenF1</a>",https://commons.wikimedia.org/wiki/File:GMC-Typhoon.jpg
GMC,Canyon,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Chevrolet_Colorado_High_Country_2018_%2846414614972%29.jpg/960px-Chevrolet_Colorado_High_Country_2018_%2846414614972%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37691369@N08"">RL GNZLZ</a> from Chile",https://commons.wikimedia.org/wiki/File:Chevrolet_Colorado_High_Country_2018_(46414614972).jpg
Dodge,Caravan,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Dodge_Caravan_Sport_Wagon.jpg/960px-Dodge_Caravan_Sport_Wagon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:IFCAR"" title=""User:IFCAR"">IFCAR</a>",https://commons.wikimedia.org/wiki/File:Dodge_Caravan_Sport_Wagon.jpg
Porsche,Carrera GT,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Porsche_Carrera_GT_in_GT_Silver_%286%29.jpg/960px-Porsche_Carrera_GT_in_GT_Silver_%286%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ethan_Llamas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ethan Llamas (page does not exist)"">Ethan Llamas</a>",https://commons.wikimedia.org/wiki/File:Porsche_Carrera_GT_in_GT_Silver_(6).jpg
Chevrolet,Captiva Sport,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/12-15_Chevrolet_Captiva_Sport_LTZ.png/960px-12-15_Chevrolet_Captiva_Sport_LTZ.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:12-15_Chevrolet_Captiva_Sport_LTZ.png
Porsche,Cayenne,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Porsche_Cayenne_%28PO536%29_GTS_IMG_3953.jpg/960px-Porsche_Cayenne_%28PO536%29_GTS_IMG_3953.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Porsche_Cayenne_(PO536)_GTS_IMG_3953.jpg
Cadillac,Catera,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/97-99_Cadillac_Catera_.jpg/960px-97-99_Cadillac_Catera_.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:IFCAR"" title=""User:IFCAR"">IFCAR</a>",https://commons.wikimedia.org/wiki/File:97-99_Cadillac_Catera_.jpg
Audi,TT,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Audi_TT_1._Gen._%282007-05-06_03b%29.JPG/960px-Audi_TT_1._Gen._%282007-05-06_03b%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0 de,"<a href=""//commons.wikimedia.org/wiki/User:Spurzem"" title=""User:Spurzem"">Lothar Spurzem</a>",https://commons.wikimedia.org/wiki/File:Audi_TT_1._Gen._(2007-05-06_03b).JPG
