make,model,year,price,mileage,fuel_type,transmission,body_type,description,image_url,vehicle_id
Nissan,Titan,2014,33990,18,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9235
Nissan,Titan,2014,37320,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9236
Nissan,Titan,2014,43280,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9237
Nissan,Titan,2014,34640,17,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9238
Nissan,Titan,2014,40580,18,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9239
Nissan,Titan,2014,32210,17,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9240
Nissan,Titan,2014,31790,18,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9241
Nissan,Titan,2014,36840,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9242
Nissan,Titan,2015,41160,18,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9243
Nissan,Titan,2015,32490,17,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9244
Nissan,Titan,2015,32060,18,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9245
Nissan,Titan,2015,34910,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9246
Nissan,Titan,2015,31940,18,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9247
Nissan,Titan,2015,38170,17,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9248
Nissan,Titan,2015,34140,18,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9249
Nissan,Titan,2015,34790,17,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9250
Nissan,Titan,2015,40370,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9251
Nissan,Titan,2015,43860,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9252
Nissan,Titan,2015,29640,18,Regular Unleaded,Automatic,Extended Cab Pickup,Large,,kaggle_9253
Nissan,Titan,2015,36990,17,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9254
Nissan,Titan,2017,37670,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9255
Nissan,Titan,2017,40700,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9256
Nissan,Titan,2017,37810,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9257
Nissan,Titan,2017,45020,20,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9258
Nissan,Titan,2017,49460,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9259
Nissan,Titan,2017,55400,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9260
Nissan,Titan,2017,46380,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9261
Nissan,Titan,2017,52310,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9262
Nissan,Titan,2017,34780,21,Regular Unleaded,Automatic,Crew Cab Pickup,Large,,kaggle_9263
Acura,Tl,2012,42985,26,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9264
Acura,Tl,2012,41635,29,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9265
Acura,Tl,2012,39255,26,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9266
Acura,Tl,2012,45185,26,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9267
Acura,Tl,2012,35705,29,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9268
Acura,Tl,2012,39435,29,Premium Unleaded (Required),Automatic,Sedan,Midsize,,kaggle_9269
Acura,Tl,2013,39635,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9270
Acura,Tl,2013,45385,26,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9271
Acura,Tl,2013,39455,26,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9272
Acura,Tl,2013,43185,25,Premium Unleaded (Recommended),Manual,Sedan,Midsize,,kaggle_9273
Acura,Tl,2013,41835,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9274
Acura,Tl,2013,35905,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9275
Acura,Tl,2013,37405,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9276
Acura,Tl,2014,37530,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9277
Acura,Tl,2014,36030,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9278
Acura,Tl,2014,43310,25,Premium Unleaded (Recommended),Manual,Sedan,Midsize,,kaggle_9279
Acura,Tl,2014,39580,26,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9280
Acura,Tl,2014,39760,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9281
Acura,Tl,2014,45510,26,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9282
Acura,Tl,2014,41960,29,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9283
Acura,Tlx,2015,41575,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9284
Acura,Tlx,2015,35500,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9285
Acura,Tlx,2015,42600,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9286
Acura,Tlx,2015,39375,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9287
Acura,Tlx,2015,44800,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9288
Acura,Tlx,2015,31445,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9289
Acura,Tlx,2015,35320,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9290
Acura,Tlx,2016,41575,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9291
Acura,Tlx,2016,35320,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9292
Acura,Tlx,2016,42600,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9293
Acura,Tlx,2016,35750,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9294
Acura,Tlx,2016,44800,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9295
Acura,Tlx,2016,39375,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9296
Acura,Tlx,2016,31695,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9297
Acura,Tlx,2017,42600,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9298
Acura,Tlx,2017,35950,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9299
Acura,Tlx,2017,44800,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9300
Acura,Tlx,2017,31900,35,Premium Unleaded (Recommended),Automated_Manual,Sedan,Midsize,,kaggle_9301
Acura,Tlx,2017,41600,31,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9302
Acura,Tlx,2017,39400,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9303
Acura,Tlx,2017,35350,34,Premium Unleaded (Recommended),Automatic,Sedan,Midsize,,kaggle_9304
Oldsmobile,Toronado,1990,2000,24,Regular Unleaded,Automatic,Coupe,Large,,kaggle_9305
Oldsmobile,Toronado,1991,2000,24,Regular Unleaded,Automatic,Coupe,Large,,kaggle_9306
Oldsmobile,Toronado,1992,2000,24,Regular Unleaded,Automatic,Coupe,Large,,kaggle_9307
Pontiac,Torrent,2007,23965,23,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9308
Pontiac,Torrent,2007,22455,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9309
Pontiac,Torrent,2008,29745,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9310
Pontiac,Torrent,2008,25145,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9311
Pontiac,Torrent,2008,23520,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9312
Pontiac,Torrent,2008,28120,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9313
Pontiac,Torrent,2009,24820,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9314
Pontiac,Torrent,2009,26815,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9315
Pontiac,Torrent,2009,31415,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9316
Pontiac,Torrent,2009,29420,24,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9317
Volkswagen,Touareg 2,2008,48390,17,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9318
Volkswagen,Touareg 2,2008,39300,20,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9319
Volkswagen,Touareg 2,2008,68340,20,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9320
Volkswagen,Touareg 2,2009,42800,25,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9321
Volkswagen,Touareg 2,2009,39300,20,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9322
Volkswagen,Touareg 2,2009,48900,18,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9323
Volkswagen,Touareg,2015,62200,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9324
Volkswagen,Touareg,2015,56670,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9325
Volkswagen,Touareg,2015,53170,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9326
Volkswagen,Touareg,2015,48745,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9327
Volkswagen,Touareg,2015,44705,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9328
Volkswagen,Touareg,2015,58700,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9329
Volkswagen,Touareg,2015,66995,24,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9330
Volkswagen,Touareg,2015,52245,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9331
Volkswagen,Touareg,2016,51450,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9332
Volkswagen,Touareg,2016,46745,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9333
Volkswagen,Touareg,2016,54950,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9334
Volkswagen,Touareg,2016,42705,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9335
Volkswagen,Touareg,2016,63245,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9336
Volkswagen,Touareg,2016,59745,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9337
Volkswagen,Touareg,2016,50245,29,Diesel,Automatic,4Dr Suv,Midsize,,kaggle_9338
Volkswagen,Touareg,2017,49495,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9339
Volkswagen,Touareg,2017,52795,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9340
Volkswagen,Touareg,2017,60195,23,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9341
Chrysler,Town And Country,2014,32995,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9342
Chrysler,Town And Country,2014,30765,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9343
Chrysler,Town And Country,2014,41995,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9344
Chrysler,Town And Country,2014,34465,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9345
Chrysler,Town And Country,2015,29995,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9346
Chrysler,Town And Country,2015,37945,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9347
Chrysler,Town And Country,2015,35315,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9348
Chrysler,Town And Country,2015,33695,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9349
Chrysler,Town And Country,2015,40295,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9350
Chrysler,Town And Country,2015,31465,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9351
Chrysler,Town And Country,2016,35845,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9352
Chrysler,Town And Country,2016,34145,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9353
Chrysler,Town And Country,2016,40645,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9354
Chrysler,Town And Country,2016,29995,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9355
Chrysler,Town And Country,2016,38445,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9356
Chrysler,Town And Country,2016,37345,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9357
Chrysler,Town And Country,2016,31875,25,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Midsize,,kaggle_9358
Lincoln,Town Car,2009,52055,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9359
Lincoln,Town Car,2009,46385,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9360
Lincoln,Town Car,2010,52595,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9361
Lincoln,Town Car,2010,46925,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9362
Lincoln,Town Car,2011,47225,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9363
Lincoln,Town Car,2011,47000,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9364
Lincoln,Town Car,2011,52895,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9365
Lincoln,Town Car,2011,52670,24,Flex-Fuel (Unleaded/E85),Automatic,Sedan,Large,,kaggle_9366
Chevrolet,Tracker,2002,19060,23,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9367
Chevrolet,Tracker,2002,16790,24,Regular Unleaded,Manual,4Dr Suv,Compact,,kaggle_9368
Chevrolet,Tracker,2002,17890,23,Regular Unleaded,Manual,4Dr Suv,Compact,,kaggle_9369
Chevrolet,Tracker,2002,21510,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9370
Chevrolet,Tracker,2002,17200,23,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9371
Chevrolet,Tracker,2002,21935,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9372
Chevrolet,Tracker,2002,16100,24,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9373
Chevrolet,Tracker,2002,20835,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9374
Chevrolet,Tracker,2003,22530,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9375
Chevrolet,Tracker,2003,21430,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9376
Chevrolet,Tracker,2003,17730,23,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9377
Chevrolet,Tracker,2003,16630,24,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9378
Chevrolet,Tracker,2003,17330,24,Regular Unleaded,Manual,4Dr Suv,Compact,,kaggle_9379
Chevrolet,Tracker,2003,18430,23,Regular Unleaded,Manual,4Dr Suv,Compact,,kaggle_9380
Chevrolet,Tracker,2003,22130,19,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9381
Chevrolet,Tracker,2003,19580,23,Regular Unleaded,Manual,Convertible Suv,Compact,,kaggle_9382
Chevrolet,Tracker,2004,22315,20,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9383
Chevrolet,Tracker,2004,22715,20,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9384
Chevrolet,Tracker,2004,21615,20,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9385
Chevrolet,Tracker,2004,19865,20,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9386
Chevrolet,Tracker,2004,20965,20,Regular Unleaded,Automatic,4Dr Suv,Compact,,kaggle_9387
Chevrolet,Trailblazer Ext,2004,32320,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9388
Chevrolet,Trailblazer Ext,2004,34220,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9389
Chevrolet,Trailblazer Ext,2004,30070,18,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9390
Chevrolet,Trailblazer Ext,2004,31970,18,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9391
Chevrolet,Trailblazer Ext,2005,32515,17,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9392
Chevrolet,Trailblazer Ext,2005,30265,18,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9393
Chevrolet,Trailblazer Ext,2005,30335,17,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9394
Chevrolet,Trailblazer Ext,2005,28085,18,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9395
Chevrolet,Trailblazer Ext,2006,27980,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9396
Chevrolet,Trailblazer Ext,2006,30230,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9397
Chevrolet,Trailblazer Ext,2006,28130,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9398
Chevrolet,Trailblazer Ext,2006,25880,19,Regular Unleaded,Automatic,4Dr Suv,Large,,kaggle_9399
Chevrolet,Trailblazer,2007,25045,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9400
Chevrolet,Trailblazer,2007,34885,17,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9401
Chevrolet,Trailblazer,2007,33620,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9402
Chevrolet,Trailblazer,2007,27340,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9403
Chevrolet,Trailblazer,2007,37125,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9404
Chevrolet,Trailblazer,2007,31320,17,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9405
Chevrolet,Trailblazer,2007,27970,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9406
Chevrolet,Trailblazer,2007,30210,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9407
Chevrolet,Trailblazer,2008,26390,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9408
Chevrolet,Trailblazer,2008,28525,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9409
Chevrolet,Trailblazer,2008,29880,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9410
Chevrolet,Trailblazer,2008,29535,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9411
Chevrolet,Trailblazer,2008,27745,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9412
Chevrolet,Trailblazer,2008,31910,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9413
Chevrolet,Trailblazer,2008,32155,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9414
Chevrolet,Trailblazer,2008,31810,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9415
Chevrolet,Trailblazer,2008,34290,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9416
Chevrolet,Trailblazer,2008,37725,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9417
Chevrolet,Trailblazer,2008,27400,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9418
Chevrolet,Trailblazer,2008,35590,16,Premium Unleaded (Required),Automatic,4Dr Suv,Midsize,,kaggle_9419
Chevrolet,Trailblazer,2008,33945,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9420
Chevrolet,Trailblazer,2008,29780,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9421
Chevrolet,Trailblazer,2009,35770,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9422
Chevrolet,Trailblazer,2009,31330,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9423
Chevrolet,Trailblazer,2009,39330,16,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9424
Chevrolet,Trailblazer,2009,31275,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9425
Chevrolet,Trailblazer,2009,33595,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9426
Chevrolet,Trailblazer,2009,37195,16,Premium Unleaded (Recommended),Automatic,4Dr Suv,Midsize,,kaggle_9427
Chevrolet,Trailblazer,2009,33445,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9428
Chevrolet,Trailblazer,2009,29155,20,Regular Unleaded,Automatic,4Dr Suv,Midsize,,kaggle_9429
Pontiac,Trans Sport,1996,2000,24,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9430
Pontiac,Trans Sport,1997,2000,23,Regular Unleaded,Automatic,Passenger Minivan,Midsize,,kaggle_9431
Pontiac,Trans Sport,1998,2000,23,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9432
Pontiac,Trans Sport,1998,2038,23,Regular Unleaded,Automatic,Passenger Minivan,Midsize,,kaggle_9433
Pontiac,Trans Sport,1998,2104,23,Regular Unleaded,Automatic,Passenger Minivan,Midsize,,kaggle_9434
Ford,Transit Connect,2015,26710,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9435
Ford,Transit Connect,2015,23330,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9436
Ford,Transit Connect,2015,25185,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9437
Ford,Transit Connect,2015,22330,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9438
Ford,Transit Connect,2015,24710,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9439
Ford,Transit Connect,2015,23855,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9440
Ford,Transit Connect,2015,24855,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9441
Ford,Transit Connect,2015,29185,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9442
Ford,Transit Connect,2016,22675,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9443
Ford,Transit Connect,2016,25300,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9444
Ford,Transit Connect,2016,24825,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9445
Ford,Transit Connect,2016,26825,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9446
Ford,Transit Connect,2016,24200,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9447
Ford,Transit Connect,2016,29300,28,Regular Unleaded,Automatic,Passenger Minivan,Compact,,kaggle_9448
Ford,Transit Connect,2016,23675,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9449
Ford,Transit Connect,2016,25200,29,Regular Unleaded,Automatic,Cargo Minivan,Compact,,kaggle_9450
Ford,Transit Connect,2017,23900,27,Flex-Fuel (Unleaded/E85),Automatic,Cargo Minivan,Compact,,kaggle_9451
Ford,Transit Connect,2017,25585,27,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Compact,,kaggle_9452
Ford,Transit Connect,2017,27590,27,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Compact,,kaggle_9453
Ford,Transit Connect,2017,24425,27,Flex-Fuel (Unleaded/E85),Automatic,Cargo Minivan,Compact,,kaggle_9454
Ford,Transit Connect,2017,30215,27,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Compact,,kaggle_9455
Ford,Transit Connect,2017,25425,27,Flex-Fuel (Unleaded/E85),Automatic,Cargo Minivan,Compact,,kaggle_9456
Ford,Transit Connect,2017,28215,27,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Compact,,kaggle_9457
Ford,Transit Connect,2017,25590,27,Flex-Fuel (Unleaded/E85),Automatic,Passenger Minivan,Compact,,kaggle_9458
Ford,Transit Connect,2017,22900,27,Flex-Fuel (Unleaded/E85),Automatic,Cargo Minivan,Compact,,kaggle_9459
Ford,Transit Wagon,2015,35430,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Large,,kaggle_9460
Ford,Transit Wagon,2015,40830,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Large,,kaggle_9461
Ford,Transit Wagon,2015,36070,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9462
Ford,Transit Wagon,2015,33920,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9463
Ford,Transit Wagon,2015,39080,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Large,,kaggle_9464
Ford,Transit Wagon,2015,33770,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9465
Ford,Transit Wagon,2015,43795,19,Premium Unleaded (Recommended),Automatic,Passenger Van,Large,,kaggle_9466
Ford,Transit Wagon,2015,42295,19,Premium Unleaded (Recommended),Automatic,Passenger Van,Large,,kaggle_9467
Ford,Transit Wagon,2015,32270,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9468
Ford,Transit Wagon,2015,37420,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9469
Ford,Transit Wagon,2015,37580,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Large,,kaggle_9470
Ford,Transit Wagon,2015,37570,19,Flex-Fuel (Unleaded/E85),Automatic,Passenger Van,Midsize,,kaggle_9471
